fen,position_index,depth,best_move,execution_time,cumulative_time,eval,from_opening_book,completed,partial_search,nodes_searched,success,error,timestamp,total_search_time
r5k1/1b3ppp/pp3b2/2np4/4qB2/5NP1/PPQ1PPBP/3R2K1 w - - 2 19,154,3,c2e4,0.08835887908935547,0.18114638328552246,-58,False,True,False,0,True,,2025-05-27T17:33:50.175990,60.02656698226929
r5k1/1b3ppp/pp3b2/2np4/4qB2/5NP1/PPQ1PPBP/3R2K1 w - - 2 19,154,4,c2e4,0.30812907218933105,0.4892754554748535,-64,False,True,False,0,True,,2025-05-27T17:33:50.175996,60.02656698226929
r5k1/1b3ppp/pp3b2/2np4/4qB2/5NP1/PPQ1PPBP/3R2K1 w - - 2 19,154,5,c2e4,1.3120579719543457,1.8013334274291992,-63,False,True,False,0,True,,2025-05-27T17:33:50.176004,60.02656698226929
r5k1/1b3ppp/pp3b2/2np4/4qB2/5NP1/PPQ1PPBP/3R2K1 w - - 2 19,154,6,f3d4,2.96459698677063,4.765930414199829,-55,False,True,False,0,True,,2025-05-27T17:33:50.176005,60.02656698226929
r5k1/1b3ppp/pp3b2/2np4/4qB2/5NP1/PPQ1PPBP/3R2K1 w - - 2 19,154,7,f3d4,9.638047933578491,14.40397834777832,-55,False,True,False,0,True,,2025-05-27T17:33:50.176007,60.02656698226929
r5k1/1b3ppp/pp3b2/2np4/4qB2/5NP1/PPQ1PPBP/3R2K1 w - - 2 19,154,8,f3d4,33.156057834625244,47.560036182403564,-63,False,True,False,0,True,,2025-05-27T17:33:50.176008,60.02656698226929
8/6p1/4p3/1p1k1p1p/p1nP3P/P1K1BPP1/1P6/8 w - - 3 38,155,1,e3f4,3.075599670410156e-05,3.075599670410156e-05,-42,False,True,False,0,True,,2025-05-27T17:34:05.532017,15.346779823303223
8/6p1/4p3/1p1k1p1p/p1nP3P/P1K1BPP1/1P6/8 w - - 3 38,155,2,e3f4,0.011229991912841797,0.011260747909545898,-54,False,True,False,0,True,,2025-05-27T17:34:05.532037,15.346779823303223
8/6p1/4p3/1p1k1p1p/p1nP3P/P1K1BPP1/1P6/8 w - - 3 38,155,3,e3f4,0.017923831939697266,0.029184579849243164,-60,False,True,False,0,True,,2025-05-27T17:34:05.532039,15.346779823303223
8/6p1/4p3/1p1k1p1p/p1nP3P/P1K1BPP1/1P6/8 w - - 3 38,155,4,e3f4,0.06210899353027344,0.0912935733795166,-60,False,True,False,0,True,,2025-05-27T17:34:05.532041,15.346779823303223
8/6p1/4p3/1p1k1p1p/p1nP3P/P1K1BPP1/1P6/8 w - - 3 38,155,5,e3f4,0.07091712951660156,0.16221070289611816,-60,False,True,False,0,True,,2025-05-27T17:34:05.532042,15.346779823303223
8/6p1/4p3/1p1k1p1p/p1nP3P/P1K1BPP1/1P6/8 w - - 3 38,155,6,e3g5,0.4794642925262451,0.6416749954223633,-57,False,True,False,0,True,,2025-05-27T17:34:05.532044,15.346779823303223
8/6p1/4p3/1p1k1p1p/p1nP3P/P1K1BPP1/1P6/8 w - - 3 38,155,7,e3g5,0.5185821056365967,1.16025710105896,-55,False,True,False,0,True,,2025-05-27T17:34:05.532045,15.346779823303223
8/6p1/4p3/1p1k1p1p/p1nP3P/P1K1BPP1/1P6/8 w - - 3 38,155,8,e3f2,2.9359679222106934,4.096225023269653,-43,False,True,False,0,True,,2025-05-27T17:34:05.532047,15.346779823303223
8/6p1/4p3/1p1k1p1p/p1nP3P/P1K1BPP1/1P6/8 w - - 3 38,155,9,e3g5,11.250208854675293,15.346433877944946,-50,False,True,False,0,True,,2025-05-27T17:34:05.532048,15.346779823303223
4r2n/5q1k/b1pBpr1p/p2p1p2/P4P2/1BP4R/2P3PP/2KQR3 b - - 7 30,156,1,h8g6,4.887580871582031e-05,4.887580871582031e-05,48,False,True,False,0,True,,2025-05-27T17:35:05.570595,60.02639079093933
4r2n/5q1k/b1pBpr1p/p2p1p2/P4P2/1BP4R/2P3PP/2KQR3 b - - 7 30,156,2,h8g6,0.21658802032470703,0.21663689613342285,-1,False,True,False,0,True,,2025-05-27T17:35:05.570664,60.02639079093933
4r2n/5q1k/b1pBpr1p/p2p1p2/P4P2/1BP4R/2P3PP/2KQR3 b - - 7 30,156,3,h8g6,0.10891127586364746,0.3255481719970703,14,False,True,False,0,True,,2025-05-27T17:35:05.570666,60.02639079093933
4r2n/5q1k/b1pBpr1p/p2p1p2/P4P2/1BP4R/2P3PP/2KQR3 b - - 7 30,156,4,h8g6,0.3927297592163086,0.7182779312133789,24,False,True,False,0,True,,2025-05-27T17:35:05.570671,60.02639079093933
4r2n/5q1k/b1pBpr1p/p2p1p2/P4P2/1BP4R/2P3PP/2KQR3 b - - 7 30,156,5,e8d8,2.71244215965271,3.430720090866089,-2,False,True,False,0,True,,2025-05-27T17:35:05.570673,60.02639079093933
4r2n/5q1k/b1pBpr1p/p2p1p2/P4P2/1BP4R/2P3PP/2KQR3 b - - 7 30,156,6,a6b7,13.582037925720215,17.012758016586304,-12,False,True,False,0,True,,2025-05-27T17:35:05.570674,60.02639079093933
4r2n/5q1k/b1pBpr1p/p2p1p2/P4P2/1BP4R/2P3PP/2KQR3 b - - 7 30,156,7,f6g6,11.844023942947388,28.85678195953369,28,False,True,False,0,True,,2025-05-27T17:35:05.570676,60.02639079093933
4r2n/5q1k/b1pBpr1p/p2p1p2/P4P2/1BP4R/2P3PP/2KQR3 b - - 7 30,156,8,f6g6,31.16848111152649,60.02526307106018,14,False,False,True,0,False,,2025-05-27T17:35:05.570677,60.02639079093933
3r2k1/1p2R1pp/5p2/p1nP4/8/P4P2/1P1B2PP/6K1 w - - 2 30,157,1,b2b4,3.886222839355469e-05,3.886222839355469e-05,154,False,True,False,0,True,,2025-05-27T17:35:36.025135,30.42465829849243
3r2k1/1p2R1pp/5p2/p1nP4/8/P4P2/1P1B2PP/6K1 w - - 2 30,157,2,b2b4,0.0272519588470459,0.027290821075439453,154,False,True,False,0,True,,2025-05-27T17:35:36.025209,30.42465829849243
3r2k1/1p2R1pp/5p2/p1nP4/8/P4P2/1P1B2PP/6K1 w - - 2 30,157,3,b2b4,0.052629709243774414,0.07992053031921387,154,False,True,False,0,True,,2025-05-27T17:35:36.025211,30.42465829849243
3r2k1/1p2R1pp/5p2/p1nP4/8/P4P2/1P1B2PP/6K1 w - - 2 30,157,4,b2b4,0.14838385581970215,0.22830438613891602,154,False,True,False,0,True,,2025-05-27T17:35:36.025225,30.42465829849243
3r2k1/1p2R1pp/5p2/p1nP4/8/P4P2/1P1B2PP/6K1 w - - 2 30,157,5,b2b4,0.5023419857025146,0.7306463718414307,154,False,True,False,0,True,,2025-05-27T17:35:36.025230,30.42465829849243
3r2k1/1p2R1pp/5p2/p1nP4/8/P4P2/1P1B2PP/6K1 w - - 2 30,157,6,b2b4,1.2407910823822021,1.9714374542236328,144,False,True,False,0,True,,2025-05-27T17:35:36.025234,30.42465829849243
3r2k1/1p2R1pp/5p2/p1nP4/8/P4P2/1P1B2PP/6K1 w - - 2 30,157,7,d2a5,3.466646909713745,5.438084363937378,144,False,True,False,0,True,,2025-05-27T17:35:36.025240,30.42465829849243
3r2k1/1p2R1pp/5p2/p1nP4/8/P4P2/1P1B2PP/6K1 w - - 2 30,157,8,d2a5,8.976745843887329,14.414830207824707,139,False,True,False,0,True,,2025-05-27T17:35:36.025241,30.42465829849243
3r2k1/1p2R1pp/5p2/p1nP4/8/P4P2/1P1B2PP/6K1 w - - 2 30,157,9,d2a5,16.0091552734375,30.423985481262207,146,False,True,False,0,True,,2025-05-27T17:35:36.025242,30.42465829849243
n1q1r1k1/3b1p1p/3p1Qpn/2pP4/1pP1PP2/5B1P/3N2P1/R4R1K b - - 2 28,158,1,c8c7,4.8160552978515625e-05,4.8160552978515625e-05,-275,False,True,False,0,True,,2025-05-27T17:36:36.071617,60.018933057785034
n1q1r1k1/3b1p1p/3p1Qpn/2pP4/1pP1PP2/5B1P/3N2P1/R4R1K b - - 2 28,158,2,c8c7,0.052388668060302734,0.05243682861328125,-308,False,True,False,0,True,,2025-05-27T17:36:36.071689,60.018933057785034
n1q1r1k1/3b1p1p/3p1Qpn/2pP4/1pP1PP2/5B1P/3N2P1/R4R1K b - - 2 28,158,3,c8c7,0.19654011726379395,0.2489769458770752,-295,False,True,False,0,True,,2025-05-27T17:36:36.071692,60.018933057785034
n1q1r1k1/3b1p1p/3p1Qpn/2pP4/1pP1PP2/5B1P/3N2P1/R4R1K b - - 2 28,158,4,c8c7,0.48539280891418457,0.7343697547912598,-328,False,True,False,0,True,,2025-05-27T17:36:36.071697,60.018933057785034
n1q1r1k1/3b1p1p/3p1Qpn/2pP4/1pP1PP2/5B1P/3N2P1/R4R1K b - - 2 28,158,5,c8c7,1.124560832977295,1.8589305877685547,-273,False,True,False,0,True,,2025-05-27T17:36:36.071702,60.018933057785034
n1q1r1k1/3b1p1p/3p1Qpn/2pP4/1pP1PP2/5B1P/3N2P1/R4R1K b - - 2 28,158,6,c8c7,4.961130380630493,6.820060968399048,-300,False,True,False,0,True,,2025-05-27T17:36:36.071704,60.018933057785034
n1q1r1k1/3b1p1p/3p1Qpn/2pP4/1pP1PP2/5B1P/3N2P1/R4R1K b - - 2 28,158,7,c8c7,10.30669903755188,17.126760005950928,-293,False,True,False,0,True,,2025-05-27T17:36:36.071705,60.018933057785034
n1q1r1k1/3b1p1p/3p1Qpn/2pP4/1pP1PP2/5B1P/3N2P1/R4R1K b - - 2 28,158,8,c8c7,39.48376393318176,56.61052393913269,-298,False,True,False,0,True,,2025-05-27T17:36:36.071707,60.018933057785034
2kr3r/ppp2pp1/1bnp1q1p/1B1P4/4n1P1/5N1P/PP3P2/R1BQ1RK1 w - - 1 17,159,1,d5c6,5.6743621826171875e-05,5.6743621826171875e-05,74,False,True,False,0,True,,2025-05-27T17:37:36.117906,60.026602268218994
2kr3r/ppp2pp1/1bnp1q1p/1B1P4/4n1P1/5N1P/PP3P2/R1BQ1RK1 w - - 1 17,159,2,d5c6,0.04076504707336426,0.04082179069519043,78,False,True,False,0,True,,2025-05-27T17:37:36.117996,60.026602268218994
2kr3r/ppp2pp1/1bnp1q1p/1B1P4/4n1P1/5N1P/PP3P2/R1BQ1RK1 w - - 1 17,159,3,d5c6,0.09625697135925293,0.13707876205444336,69,False,True,False,0,True,,2025-05-27T17:37:36.118006,60.026602268218994
2kr3r/ppp2pp1/1bnp1q1p/1B1P4/4n1P1/5N1P/PP3P2/R1BQ1RK1 w - - 1 17,159,4,d5c6,0.264523983001709,0.40160274505615234,69,False,True,False,0,True,,2025-05-27T17:37:36.118011,60.026602268218994
2kr3r/ppp2pp1/1bnp1q1p/1B1P4/4n1P1/5N1P/PP3P2/R1BQ1RK1 w - - 1 17,159,5,d5c6,1.04752516746521,1.4491279125213623,69,False,True,False,0,True,,2025-05-27T17:37:36.118020,60.026602268218994
2kr3r/ppp2pp1/1bnp1q1p/1B1P4/4n1P1/5N1P/PP3P2/R1BQ1RK1 w - - 1 17,159,6,d5c6,2.216341018676758,3.66546893119812,69,False,True,False,0,True,,2025-05-27T17:37:36.118022,60.026602268218994
2kr3r/ppp2pp1/1bnp1q1p/1B1P4/4n1P1/5N1P/PP3P2/R1BQ1RK1 w - - 1 17,159,7,d5c6,10.055479049682617,13.720947980880737,9,False,True,False,0,True,,2025-05-27T17:37:36.118023,60.026602268218994
2kr3r/ppp2pp1/1bnp1q1p/1B1P4/4n1P1/5N1P/PP3P2/R1BQ1RK1 w - - 1 17,159,8,d5c6,30.905842781066895,44.62679076194763,79,False,True,False,0,True,,2025-05-27T17:37:36.118025,60.026602268218994
1k4r1/p7/1p4P1/2p3R1/3bN2P/8/4r1P1/3R3K w - - 1 35,160,1,e4d6,4.00543212890625e-05,4.00543212890625e-05,90,False,True,False,0,True,,2025-05-27T17:38:19.335225,42.324211835861206
1k4r1/p7/1p4P1/2p3R1/3bN2P/8/4r1P1/3R3K w - - 1 35,160,2,e4g3,0.03580594062805176,0.03584599494934082,80,False,True,False,0,True,,2025-05-27T17:38:19.335287,42.324211835861206
1k4r1/p7/1p4P1/2p3R1/3bN2P/8/4r1P1/3R3K w - - 1 35,160,3,e4g3,0.059474945068359375,0.0953209400177002,90,False,True,False,0,True,,2025-05-27T17:38:19.335927,42.324211835861206
1k4r1/p7/1p4P1/2p3R1/3bN2P/8/4r1P1/3R3K w - - 1 35,160,4,g5g4,0.25854992866516113,0.35387086868286133,85,False,True,False,0,True,,2025-05-27T17:38:19.335937,42.324211835861206
1k4r1/p7/1p4P1/2p3R1/3bN2P/8/4r1P1/3R3K w - - 1 35,160,5,g5g4,0.8105988502502441,1.1644697189331055,75,False,True,False,0,True,,2025-05-27T17:38:19.335940,42.324211835861206
1k4r1/p7/1p4P1/2p3R1/3bN2P/8/4r1P1/3R3K w - - 1 35,160,6,e4g3,2.88126802444458,4.0457377433776855,88,False,True,False,0,True,,2025-05-27T17:38:19.335941,42.324211835861206
1k4r1/p7/1p4P1/2p3R1/3bN2P/8/4r1P1/3R3K w - - 1 35,160,7,e4g3,2.761051893234253,6.8067896366119385,88,False,True,False,0,True,,2025-05-27T17:38:19.335943,42.324211835861206
1k4r1/p7/1p4P1/2p3R1/3bN2P/8/4r1P1/3R3K w - - 1 35,160,8,e4g3,12.161664009094238,18.968453645706177,82,False,True,False,0,True,,2025-05-27T17:38:19.335944,42.324211835861206
1k4r1/p7/1p4P1/2p3R1/3bN2P/8/4r1P1/3R3K w - - 1 35,160,9,e4g3,23.355102062225342,42.32355570793152,82,False,True,False,0,True,,2025-05-27T17:38:19.335945,42.324211835861206
rn3rk1/2qpppbp/5np1/2p5/bP6/P3PN2/3BBPPP/1NRQ1RK1 w - - 3 16,161,1,d1e1,6.175041198730469e-05,6.175041198730469e-05,119,False,True,False,0,True,,2025-05-27T17:39:19.380928,60.01451587677002
rn3rk1/2qpppbp/5np1/2p5/bP6/P3PN2/3BBPPP/1NRQ1RK1 w - - 3 16,161,2,d1e1,0.05197405815124512,0.05203580856323242,99,False,True,False,0,True,,2025-05-27T17:39:19.380983,60.01451587677002
rn3rk1/2qpppbp/5np1/2p5/bP6/P3PN2/3BBPPP/1NRQ1RK1 w - - 3 16,161,3,d1e1,0.08120918273925781,0.13324499130249023,149,False,True,False,0,True,,2025-05-27T17:39:19.380985,60.01451587677002
rn3rk1/2qpppbp/5np1/2p5/bP6/P3PN2/3BBPPP/1NRQ1RK1 w - - 3 16,161,4,d1e1,0.22473692893981934,0.35798192024230957,104,False,True,False,0,True,,2025-05-27T17:39:19.380986,60.01451587677002
rn3rk1/2qpppbp/5np1/2p5/bP6/P3PN2/3BBPPP/1NRQ1RK1 w - - 3 16,161,5,d1e1,0.7402899265289307,1.0982718467712402,119,False,True,False,0,True,,2025-05-27T17:39:19.380991,60.01451587677002
rn3rk1/2qpppbp/5np1/2p5/bP6/P3PN2/3BBPPP/1NRQ1RK1 w - - 3 16,161,6,d1e1,2.963823080062866,4.0620949268341064,99,False,True,False,0,True,,2025-05-27T17:39:19.380995,60.01451587677002
rn3rk1/2qpppbp/5np1/2p5/bP6/P3PN2/3BBPPP/1NRQ1RK1 w - - 3 16,161,7,d1e1,5.8988001346588135,9.96089506149292,99,False,True,False,0,True,,2025-05-27T17:39:19.380996,60.01451587677002
rn3rk1/2qpppbp/5np1/2p5/bP6/P3PN2/3BBPPP/1NRQ1RK1 w - - 3 16,161,8,d1e1,19.98789691925049,29.948791980743408,94,False,True,False,0,True,,2025-05-27T17:39:19.380998,60.01451587677002
3R2k1/prr1qp2/4p1pp/2P5/1P6/P5P1/2Q2P1P/3R2K1 b - - 1 33,162,1,g8h7,4.482269287109375e-05,4.482269287109375e-05,-141,False,True,False,0,True,,2025-05-27T17:40:19.410751,60.018970012664795
3R2k1/prr1qp2/4p1pp/2P5/1P6/P5P1/2Q2P1P/3R2K1 b - - 1 33,162,2,g8h7,0.031542062759399414,0.03158688545227051,-181,False,True,False,0,True,,2025-05-27T17:40:19.410825,60.018970012664795
3R2k1/prr1qp2/4p1pp/2P5/1P6/P5P1/2Q2P1P/3R2K1 b - - 1 33,162,3,g8h7,0.1275930404663086,0.1591799259185791,-161,False,True,False,0,True,,2025-05-27T17:40:19.410831,60.018970012664795
3R2k1/prr1qp2/4p1pp/2P5/1P6/P5P1/2Q2P1P/3R2K1 b - - 1 33,162,4,g8h7,0.24299907684326172,0.4021790027618408,-184,False,True,False,0,True,,2025-05-27T17:40:19.410837,60.018970012664795
3R2k1/prr1qp2/4p1pp/2P5/1P6/P5P1/2Q2P1P/3R2K1 b - - 1 33,162,5,g8h7,1.079679012298584,1.4818580150604248,-253,False,True,False,0,True,,2025-05-27T17:40:19.410839,60.018970012664795
3R2k1/prr1qp2/4p1pp/2P5/1P6/P5P1/2Q2P1P/3R2K1 b - - 1 33,162,6,g8h7,2.7370388507843018,4.218896865844727,-233,False,True,False,0,True,,2025-05-27T17:40:19.410840,60.018970012664795
3R2k1/prr1qp2/4p1pp/2P5/1P6/P5P1/2Q2P1P/3R2K1 b - - 1 33,162,7,g8h7,9.118144989013672,13.337041854858398,-177,False,True,False,0,True,,2025-05-27T17:40:19.410843,60.018970012664795
3R2k1/prr1qp2/4p1pp/2P5/1P6/P5P1/2Q2P1P/3R2K1 b - - 1 33,162,8,g8h7,42.95226693153381,56.28930878639221,-261,False,True,False,0,True,,2025-05-27T17:40:19.410844,60.018970012664795
r4rk1/2qp2pp/bp2p3/4Pp2/1RBQ4/8/P1P2PPP/1R5K b - - 3 25,163,1,a6c4,5.125999450683594e-05,5.125999450683594e-05,-66,False,True,False,0,True,,2025-05-27T17:41:19.481418,60.04555869102478
r4rk1/2qp2pp/bp2p3/4Pp2/1RBQ4/8/P1P2PPP/1R5K b - - 3 25,163,2,a6c4,0.09369802474975586,0.0937492847442627,-66,False,True,False,0,True,,2025-05-27T17:41:19.481581,60.04555869102478
r4rk1/2qp2pp/bp2p3/4Pp2/1RBQ4/8/P1P2PPP/1R5K b - - 3 25,163,3,c7c5,0.19205093383789062,0.2858002185821533,-66,False,True,False,0,True,,2025-05-27T17:41:19.481584,60.04555869102478
r4rk1/2qp2pp/bp2p3/4Pp2/1RBQ4/8/P1P2PPP/1R5K b - - 3 25,163,4,c7c5,0.29062891006469727,0.5764291286468506,-66,False,True,False,0,True,,2025-05-27T17:41:19.481585,60.04555869102478
r4rk1/2qp2pp/bp2p3/4Pp2/1RBQ4/8/P1P2PPP/1R5K b - - 3 25,163,5,c7c5,1.4850358963012695,2.06146502494812,-66,False,True,False,0,True,,2025-05-27T17:41:19.481587,60.04555869102478
r4rk1/2qp2pp/bp2p3/4Pp2/1RBQ4/8/P1P2PPP/1R5K b - - 3 25,163,6,c7c5,1.8493068218231201,3.9107718467712402,-66,False,True,False,0,True,,2025-05-27T17:41:19.481589,60.04555869102478
r4rk1/2qp2pp/bp2p3/4Pp2/1RBQ4/8/P1P2PPP/1R5K b - - 3 25,163,7,c7c5,8.49754285812378,12.40831470489502,-65,False,True,False,0,True,,2025-05-27T17:41:19.481590,60.04555869102478
r4rk1/2qp2pp/bp2p3/4Pp2/1RBQ4/8/P1P2PPP/1R5K b - - 3 25,163,8,c7c5,27.64878797531128,40.0571026802063,-62,False,True,False,0,True,,2025-05-27T17:41:19.481592,60.04555869102478
8/4p3/3p4/r2n1k2/5P1B/1R3K2/8/8 w - - 16 73,164,1,h4g3,2.3126602172851562e-05,2.3126602172851562e-05,-47,False,True,False,0,True,,2025-05-27T17:41:49.813347,30.316208839416504
8/4p3/3p4/r2n1k2/5P1B/1R3K2/8/8 w - - 16 73,164,2,h4e1,0.009961843490600586,0.009984970092773438,-77,False,True,False,0,True,,2025-05-27T17:41:49.813363,30.316208839416504
8/4p3/3p4/r2n1k2/5P1B/1R3K2/8/8 w - - 16 73,164,3,h4g5,0.035343170166015625,0.04532814025878906,-105,False,True,False,0,True,,2025-05-27T17:41:49.813368,30.316208839416504
8/4p3/3p4/r2n1k2/5P1B/1R3K2/8/8 w - - 16 73,164,4,h4g5,0.09510993957519531,0.14043807983398438,-113,False,True,False,0,True,,2025-05-27T17:41:49.813374,30.316208839416504
8/4p3/3p4/r2n1k2/5P1B/1R3K2/8/8 w - - 16 73,164,5,h4g5,0.4249279499053955,0.5653660297393799,-121,False,True,False,0,True,,2025-05-27T17:41:49.813376,30.316208839416504
8/4p3/3p4/r2n1k2/5P1B/1R3K2/8/8 w - - 16 73,164,6,h4g3,1.298097848892212,1.8634638786315918,-137,False,True,False,0,True,,2025-05-27T17:41:49.813378,30.316208839416504
8/4p3/3p4/r2n1k2/5P1B/1R3K2/8/8 w - - 16 73,164,7,h4g5,1.8078999519348145,3.6713638305664062,-136,False,True,False,0,True,,2025-05-27T17:41:49.813379,30.316208839416504
8/4p3/3p4/r2n1k2/5P1B/1R3K2/8/8 w - - 16 73,164,8,h4g5,3.3366289138793945,7.007992744445801,-138,False,True,False,0,True,,2025-05-27T17:41:49.813380,30.316208839416504
8/4p3/3p4/r2n1k2/5P1B/1R3K2/8/8 w - - 16 73,164,9,h4g5,23.30777597427368,30.315768718719482,-165,False,True,False,0,True,,2025-05-27T17:41:49.813381,30.316208839416504
2k4r/ppqn1pp1/2p1p3/4P1Pp/2P4r/6B1/PP2QP2/1K1R2R1 b - - 4 24,165,1,h4g4,6.079673767089844e-05,6.079673767089844e-05,-75,False,True,False,0,True,,2025-05-27T17:42:49.862309,60.02699875831604
2k4r/ppqn1pp1/2p1p3/4P1Pp/2P4r/6B1/PP2QP2/1K1R2R1 b - - 4 24,165,2,h4g4,0.09286689758300781,0.09292769432067871,-65,False,True,False,0,True,,2025-05-27T17:42:49.862373,60.02699875831604
2k4r/ppqn1pp1/2p1p3/4P1Pp/2P4r/6B1/PP2QP2/1K1R2R1 b - - 4 24,165,3,h4g4,0.16734695434570312,0.26027464866638184,-35,False,True,False,0,True,,2025-05-27T17:42:49.862375,60.02699875831604
2k4r/ppqn1pp1/2p1p3/4P1Pp/2P4r/6B1/PP2QP2/1K1R2R1 b - - 4 24,165,4,h4g4,0.42475104331970215,0.685025691986084,-35,False,True,False,0,True,,2025-05-27T17:42:49.862377,60.02699875831604
2k4r/ppqn1pp1/2p1p3/4P1Pp/2P4r/6B1/PP2QP2/1K1R2R1 b - - 4 24,165,5,h4g4,0.8252229690551758,1.5102486610412598,-35,False,True,False,0,True,,2025-05-27T17:42:49.862378,60.02699875831604
2k4r/ppqn1pp1/2p1p3/4P1Pp/2P4r/6B1/PP2QP2/1K1R2R1 b - - 4 24,165,6,h4g4,3.069646120071411,4.579894781112671,20,False,True,False,0,True,,2025-05-27T17:42:49.862380,60.02699875831604
2k4r/ppqn1pp1/2p1p3/4P1Pp/2P4r/6B1/PP2QP2/1K1R2R1 b - - 4 24,165,7,h4g4,11.9681077003479,16.54800248146057,54,False,True,False,0,True,,2025-05-27T17:42:49.862381,60.02699875831604
2k4r/ppqn1pp1/2p1p3/4P1Pp/2P4r/6B1/PP2QP2/1K1R2R1 b - - 4 24,165,8,h4g4,22.990097284317017,39.53809976577759,-16,False,True,False,0,True,,2025-05-27T17:42:49.862383,60.02699875831604
8/5qpk/6bp/4P3/Q2Pn3/2P3PK/2B4P/8 b - - 3 38,166,1,e4c3,2.9087066650390625e-05,2.9087066650390625e-05,87,False,True,False,0,True,,2025-05-27T17:42:52.964745,3.0861809253692627
8/5qpk/6bp/4P3/Q2Pn3/2P3PK/2B4P/8 b - - 3 38,166,2,e4c3,0.037552833557128906,0.0375819206237793,87,False,True,False,0,True,,2025-05-27T17:42:52.964757,3.0861809253692627
8/5qpk/6bp/4P3/Q2Pn3/2P3PK/2B4P/8 b - - 3 38,166,3,f7f5,0.18533897399902344,0.22292089462280273,244,False,True,False,0,True,,2025-05-27T17:42:52.964759,3.0861809253692627
8/5qpk/6bp/4P3/Q2Pn3/2P3PK/2B4P/8 b - - 3 38,166,4,f7f5,0.24699902534484863,0.46991991996765137,99993,False,True,False,0,True,,2025-05-27T17:42:52.964760,3.0861809253692627
8/5qpk/6bp/4P3/Q2Pn3/2P3PK/2B4P/8 b - - 3 38,166,5,f7f5,0.5819540023803711,1.0518739223480225,99993,False,True,False,0,True,,2025-05-27T17:42:52.964762,3.0861809253692627
8/5qpk/6bp/4P3/Q2Pn3/2P3PK/2B4P/8 b - - 3 38,166,6,f7f5,0.9743349552154541,2.0262088775634766,99993,False,True,False,0,True,,2025-05-27T17:42:52.964763,3.0861809253692627
8/5qpk/6bp/4P3/Q2Pn3/2P3PK/2B4P/8 b - - 3 38,166,7,f7f5,1.0594687461853027,3.0856776237487793,99993,False,True,False,0,True,,2025-05-27T17:42:52.964764,3.0861809253692627
2r2rk1/pR3pp1/q3pn1p/N2n3P/2PP4/6P1/3BQRP1/6K1 b - - 2 26,167,1,d5b6,4.6253204345703125e-05,4.6253204345703125e-05,28,False,True,False,0,True,,2025-05-27T17:43:53.137470,60.026968002319336
2r2rk1/pR3pp1/q3pn1p/N2n3P/2PP4/6P1/3BQRP1/6K1 b - - 2 26,167,2,d5c7,0.40696096420288086,0.40700721740722656,13,False,True,False,0,True,,2025-05-27T17:43:53.137531,60.026968002319336
2r2rk1/pR3pp1/q3pn1p/N2n3P/2PP4/6P1/3BQRP1/6K1 b - - 2 26,167,3,d5c7,0.37505292892456055,0.7820601463317871,13,False,True,False,0,True,,2025-05-27T17:43:53.137533,60.026968002319336
2r2rk1/pR3pp1/q3pn1p/N2n3P/2PP4/6P1/3BQRP1/6K1 b - - 2 26,167,4,d5c7,1.0226869583129883,1.8047471046447754,18,False,True,False,0,True,,2025-05-27T17:43:53.137535,60.026968002319336
2r2rk1/pR3pp1/q3pn1p/N2n3P/2PP4/6P1/3BQRP1/6K1 b - - 2 26,167,5,d5b6,4.440133094787598,6.244880199432373,-19,False,True,False,0,True,,2025-05-27T17:43:53.137536,60.026968002319336
2r2rk1/pR3pp1/q3pn1p/N2n3P/2PP4/6P1/3BQRP1/6K1 b - - 2 26,167,6,d5b6,3.4171688556671143,9.662049055099487,-19,False,True,False,0,True,,2025-05-27T17:43:53.137538,60.026968002319336
2r2rk1/pR3pp1/q3pn1p/N2n3P/2PP4/6P1/3BQRP1/6K1 b - - 2 26,167,7,f8d8,35.28208518028259,44.94413423538208,-134,False,True,False,0,True,,2025-05-27T17:43:53.137539,60.026968002319336
2r2rk1/pR3pp1/q3pn1p/N2n3P/2PP4/6P1/3BQRP1/6K1 b - - 2 26,167,8,f8d8,15.082473993301392,60.02660822868347,-169,False,False,True,0,False,,2025-05-27T17:43:53.137541,60.026968002319336
r4rk1/pp2pp1p/3p2p1/8/7P/2PbQ3/q1P2PP1/2KR3R w - - 0 18,168,1,e3d3,4.601478576660156e-05,4.601478576660156e-05,-265,False,True,False,0,True,,2025-05-27T17:44:53.168431,60.01939296722412
r4rk1/pp2pp1p/3p2p1/8/7P/2PbQ3/q1P2PP1/2KR3R w - - 0 18,168,2,e3d3,0.03307390213012695,0.033119916915893555,-288,False,True,False,0,True,,2025-05-27T17:44:53.168499,60.01939296722412
r4rk1/pp2pp1p/3p2p1/8/7P/2PbQ3/q1P2PP1/2KR3R w - - 0 18,168,3,e3d3,0.07629179954528809,0.10941171646118164,-231,False,True,False,0,True,,2025-05-27T17:44:53.168501,60.01939296722412
r4rk1/pp2pp1p/3p2p1/8/7P/2PbQ3/q1P2PP1/2KR3R w - - 0 18,168,4,e3d3,0.38680195808410645,0.4962136745452881,-240,False,True,False,0,True,,2025-05-27T17:44:53.168503,60.01939296722412
r4rk1/pp2pp1p/3p2p1/8/7P/2PbQ3/q1P2PP1/2KR3R w - - 0 18,168,5,e3d3,1.3386907577514648,1.834904432296753,-236,False,True,False,0,True,,2025-05-27T17:44:53.168513,60.01939296722412
